ORDER_ID,DATE,DAY_NAME,Order_status,SALES
6394419,"October 2, 2023",Mon,Delivered,203.5
6397431,"October 2, 2023",Mon,Delivered,"3,481.5"
6395569,"October 2, 2023",Mon,Delivered,467
6397088,"October 2, 2023",Mon,Delivered,813
6394898,"October 2, 2023",Mon,Delivered,211.25
6395672,"October 2, 2023",Mon,Delivered,212.25
6393913,"October 2, 2023",Mon,Delivered,684
6391401,"October 2, 2023",Mon,Delivered,401.75
6395720,"October 2, 2023",Mon,Delivered,463
6397007,"October 2, 2023",Mon,Delivered,985
6397073,"October 2, 2023",Mon,Delivered,287.5
6398088,"October 2, 2023",Mon,Delivered,653
6421014,"October 2, 2023",Mon,Delivered,318
6392559,"October 2, 2023",Mon,Delivered,356.75
6393221,"October 2, 2023",Mon,Canceled,163.25
6392360,"October 2, 2023",Mon,Delivered,163.25
6395425,"October 2, 2023",Mon,Delivered,275.75
6392004,"October 2, 2023",Mon,Delivered,238
6396881,"October 2, 2023",Mon,Delivered,100
6397829,"October 2, 2023",Mon,Canceled,121.75
6395828,"October 2, 2023",Mon,Delivered,596
6396118,"October 2, 2023",Mon,Canceled,683
6392531,"October 2, 2023",Mon,Delivered,509
6391688,"October 2, 2023",Mon,Delivered,300
6393633,"October 2, 2023",Mon,Canceled,855
6395306,"October 2, 2023",Mon,Delivered,198
6393291,"October 2, 2023",Mon,Delivered,129
6393331,"October 2, 2023",Mon,Delivered,384.75
6393713,"October 2, 2023",Mon,Delivered,731.25
6394497,"October 2, 2023",Mon,Delivered,130
6397885,"October 2, 2023",Mon,Delivered,116.75
6393361,"October 2, 2023",Mon,Delivered,384.75
6391569,"October 2, 2023",Mon,Delivered,32.25
6398156,"October 2, 2023",Mon,Delivered,97.5
6396890,"October 2, 2023",Mon,Delivered,372.5
6396936,"October 2, 2023",Mon,Delivered,149
6393008,"October 2, 2023",Mon,Canceled,276.5
6397321,"October 2, 2023",Mon,Delivered,32.5
6394101,"October 2, 2023",Mon,Delivered,341.5
6397715,"October 2, 2023",Mon,Delivered,205
6397225,"October 2, 2023",Mon,Delivered,64.5
6395120,"October 2, 2023",Mon,Delivered,384.5
6398267,"October 2, 2023",Mon,Delivered,74.5
6396441,"October 2, 2023",Mon,Delivered,211
6392231,"October 2, 2023",Mon,Delivered,74.5
6392686,"October 2, 2023",Mon,Delivered,158.75
6391668,"October 2, 2023",Mon,Delivered,149
6396784,"October 2, 2023",Mon,Delivered,162.5
6391739,"October 2, 2023",Mon,Delivered,449
6395823,"October 2, 2023",Mon,Delivered,211
6393212,"October 2, 2023",Mon,Delivered,171
6397695,"October 2, 2023",Mon,Delivered,"1,068"
6398229,"October 2, 2023",Mon,Delivered,226.75
6397283,"October 2, 2023",Mon,Delivered,813
6394701,"October 2, 2023",Mon,Delivered,500
6396420,"October 2, 2023",Mon,Delivered,558.75
6394206,"October 2, 2023",Mon,Delivered,595
6394844,"October 2, 2023",Mon,Delivered,32.5
6391347,"October 2, 2023",Mon,Canceled,300.25
6393056,"October 2, 2023",Mon,Delivered,592.5
6397719,"October 2, 2023",Mon,Delivered,381
6395661,"October 2, 2023",Mon,Delivered,422
6391609,"October 2, 2023",Mon,Delivered,118.25
6397899,"October 2, 2023",Mon,Delivered,356
6393622,"October 2, 2023",Mon,Delivered,"4,614"
6398269,"October 2, 2023",Mon,Delivered,224
6391749,"October 2, 2023",Mon,Delivered,226.5
6398228,"October 2, 2023",Mon,Delivered,212.25
6395074,"October 2, 2023",Mon,Delivered,163.25
6391758,"October 2, 2023",Mon,Delivered,288
6397620,"October 2, 2023",Mon,Delivered,447
6391196,"October 2, 2023",Mon,Delivered,211
6397764,"October 2, 2023",Mon,Delivered,171
6392322,"October 2, 2023",Mon,Delivered,172.5
6397956,"October 2, 2023",Mon,Delivered,212.25
6393306,"October 2, 2023",Mon,Delivered,"1,120"
6393219,"October 2, 2023",Mon,Delivered,163.25
6391273,"October 2, 2023",Mon,Delivered,651.75
6396589,"October 2, 2023",Mon,Delivered,171
6395160,"October 2, 2023",Mon,Delivered,384.5
6391428,"October 2, 2023",Mon,Canceled,207
6397824,"October 2, 2023",Mon,Delivered,227.25
6397436,"October 2, 2023",Mon,Delivered,394
6396862,"October 2, 2023",Mon,Delivered,147.75
6392258,"October 2, 2023",Mon,Delivered,"1,143"
6395421,"October 2, 2023",Mon,Delivered,32.25
6396209,"October 2, 2023",Mon,Delivered,121.75
6396333,"October 2, 2023",Mon,Delivered,415
6393347,"October 2, 2023",Mon,Delivered,100
6393564,"October 2, 2023",Mon,Delivered,171
6397837,"October 2, 2023",Mon,Delivered,247.5
6393996,"October 2, 2023",Mon,Delivered,211
6396343,"October 2, 2023",Mon,Delivered,307.5
6396421,"October 2, 2023",Mon,Delivered,243.5
6392332,"October 2, 2023",Mon,Delivered,226.5
6392062,"October 2, 2023",Mon,Delivered,163.25
6392705,"October 2, 2023",Mon,Delivered,"5,868.75"
6396602,"October 2, 2023",Mon,Delivered,163.25
6394640,"October 2, 2023",Mon,Delivered,121
6391973,"October 2, 2023",Mon,Delivered,224.5
6395203,"October 2, 2023",Mon,Delivered,496.5
6397471,"October 2, 2023",Mon,Delivered,583.75
6391697,"October 2, 2023",Mon,Delivered,"1,055"
6395864,"October 2, 2023",Mon,Delivered,424.5
6395338,"October 2, 2023",Mon,Delivered,513
6392933,"October 2, 2023",Mon,Delivered,326.5
6393510,"October 2, 2023",Mon,Delivered,471.75
6397251,"October 2, 2023",Mon,Delivered,342
6391924,"October 2, 2023",Mon,Delivered,651.75
6396633,"October 2, 2023",Mon,Delivered,326.5
6396483,"October 2, 2023",Mon,Delivered,121.75
6392554,"October 2, 2023",Mon,Delivered,103.5
6394370,"October 2, 2023",Mon,Delivered,149
6392552,"October 2, 2023",Mon,Delivered,668.88
6395632,"October 2, 2023",Mon,Delivered,513
6398042,"October 2, 2023",Mon,Delivered,100
6397666,"October 2, 2023",Mon,Delivered,163.25
6395810,"October 2, 2023",Mon,Delivered,254
6391706,"October 2, 2023",Mon,Delivered,709.5
6394435,"October 2, 2023",Mon,Delivered,476
6395549,"October 2, 2023",Mon,Delivered,653
6394095,"October 2, 2023",Mon,Delivered,64.5
6397770,"October 2, 2023",Mon,Delivered,478
6392739,"October 2, 2023",Mon,Delivered,200
6394682,"October 2, 2023",Mon,Delivered,95.25
6391583,"October 2, 2023",Mon,Delivered,"2,199"
6395352,"October 2, 2023",Mon,Delivered,129
6391960,"October 2, 2023",Mon,Delivered,192.25
6391560,"October 2, 2023",Mon,Delivered,298
6397357,"October 2, 2023",Mon,Delivered,454.5
6396777,"October 2, 2023",Mon,Delivered,266.5
6394920,"October 2, 2023",Mon,Delivered,57.5
6393584,"October 2, 2023",Mon,Delivered,326.5
6392139,"October 2, 2023",Mon,Delivered,"1,015.5"
6392399,"October 2, 2023",Mon,Delivered,336
6391748,"October 2, 2023",Mon,Delivered,565
6393005,"October 2, 2023",Mon,Delivered,348.5
6396873,"October 2, 2023",Mon,Delivered,263.25
6391289,"October 2, 2023",Mon,Delivered,762
6391482,"October 2, 2023",Mon,Canceled,57.5
6398349,"October 2, 2023",Mon,Delivered,"1,270"
6397626,"October 2, 2023",Mon,Delivered,163.25
6392651,"October 2, 2023",Mon,Delivered,513
6393619,"October 2, 2023",Mon,Delivered,298
6395880,"October 2, 2023",Mon,Delivered,462.5
6392921,"October 2, 2023",Mon,Delivered,163.25
6395086,"October 2, 2023",Mon,Delivered,504.25
6393826,"October 2, 2023",Mon,Delivered,371.75
6395590,"October 2, 2023",Mon,Delivered,745
6397503,"October 2, 2023",Mon,Delivered,651.5
6398307,"October 2, 2023",Mon,Canceled,596
6397216,"October 2, 2023",Mon,Delivered,653
6398158,"October 2, 2023",Mon,Delivered,240
6397669,"October 2, 2023",Mon,Delivered,57.5
6393958,"October 2, 2023",Mon,Delivered,57.5
6394832,"October 2, 2023",Mon,Delivered,505.25
6396390,"October 2, 2023",Mon,Delivered,"1,179"
6394795,"October 2, 2023",Mon,Delivered,384.75
6394430,"October 2, 2023",Mon,Delivered,171
6397176,"October 2, 2023",Mon,Delivered,365.25
6398175,"October 2, 2023",Mon,Delivered,396
6395531,"October 2, 2023",Mon,Delivered,765.5
6395279,"October 2, 2023",Mon,Delivered,"3,639.75"
6393612,"October 2, 2023",Mon,Delivered,57.5
6396829,"October 2, 2023",Mon,Delivered,287.5
6391250,"October 2, 2023",Mon,Delivered,174.25
6391149,"October 2, 2023",Mon,Canceled,224.5
6397043,"October 2, 2023",Mon,Delivered,365.25
6393992,"October 2, 2023",Mon,Delivered,583.25
6392771,"October 2, 2023",Mon,Delivered,149
6398074,"October 2, 2023",Mon,Delivered,"1,490"
6392081,"October 2, 2023",Mon,Delivered,"1,056.25"
6396336,"October 2, 2023",Mon,Delivered,326.5
6391842,"October 2, 2023",Mon,Delivered,298
6396799,"October 2, 2023",Mon,Delivered,342
6392161,"October 2, 2023",Mon,Delivered,149
6391566,"October 2, 2023",Mon,Delivered,743.5
6391627,"October 2, 2023",Mon,Delivered,91.25
6396818,"October 2, 2023",Mon,Delivered,"1,055"
6395617,"October 2, 2023",Mon,Delivered,386.75
6394394,"October 2, 2023",Mon,Delivered,171
6395634,"October 2, 2023",Mon,Delivered,341.5
6397540,"October 2, 2023",Mon,Delivered,744.25
6392770,"October 2, 2023",Mon,Delivered,238
6394109,"October 2, 2023",Mon,Delivered,668
6392262,"October 2, 2023",Mon,Delivered,224.5
6391669,"October 2, 2023",Mon,Delivered,224.5
6394218,"October 2, 2023",Mon,Delivered,342
6395169,"October 2, 2023",Mon,Delivered,"1,173.75"
6391780,"October 2, 2023",Mon,Delivered,287.5
6397391,"October 2, 2023",Mon,Delivered,"2,067"
6396230,"October 2, 2023",Mon,Delivered,287.5
6392239,"October 2, 2023",Mon,Delivered,713.5
6394064,"October 2, 2023",Mon,Delivered,381
6392948,"October 2, 2023",Mon,Delivered,115
6393433,"October 2, 2023",Mon,Canceled,163.25
6397679,"October 2, 2023",Mon,Canceled,162.5
6392529,"October 2, 2023",Mon,Delivered,149
6391759,"October 2, 2023",Mon,Delivered,"2,110"
6397649,"October 2, 2023",Mon,Delivered,478
6392746,"October 2, 2023",Mon,Delivered,74.5
6394228,"October 2, 2023",Mon,Delivered,119
6393193,"October 2, 2023",Mon,Delivered,96.75
6393004,"October 2, 2023",Mon,Delivered,357
6395321,"October 2, 2023",Mon,Delivered,"1,905"
6398223,"October 2, 2023",Mon,Delivered,381
6406063,"October 3, 2023",Tue,Canceled,211.75
6406239,"October 3, 2023",Tue,Delivered,229
6401498,"October 3, 2023",Tue,Delivered,233.5
6402670,"October 3, 2023",Tue,Delivered,"1,173.75"
6398600,"October 3, 2023",Tue,Delivered,"2,347.5"
6403647,"October 3, 2023",Tue,Delivered,382.75
6398633,"October 3, 2023",Tue,Delivered,230.75
6398492,"October 3, 2023",Tue,Delivered,424.5
6403206,"October 3, 2023",Tue,Delivered,"1,460"
6398963,"October 3, 2023",Tue,Delivered,287.5
6404398,"October 3, 2023",Tue,Delivered,292.5
6398448,"October 3, 2023",Tue,Delivered,594
6402631,"October 3, 2023",Tue,Delivered,116.5
6400535,"October 3, 2023",Tue,Delivered,171
6405272,"October 3, 2023",Tue,Delivered,336.5
6405954,"October 3, 2023",Tue,Delivered,765.5
6403895,"October 3, 2023",Tue,Delivered,32.25
6406251,"October 3, 2023",Tue,Delivered,212
6403587,"October 3, 2023",Tue,Delivered,219.5
6402857,"October 3, 2023",Tue,Delivered,382.75
6401364,"October 3, 2023",Tue,Delivered,731
6403904,"October 3, 2023",Tue,Delivered,211.75
6403927,"October 3, 2023",Tue,Delivered,227.25
6402773,"October 3, 2023",Tue,Delivered,162.25
6404368,"October 3, 2023",Tue,Delivered,381
6405889,"October 3, 2023",Tue,Canceled,250
6403160,"October 3, 2023",Tue,Delivered,582.5
6400554,"October 3, 2023",Tue,Delivered,364.25
6399385,"October 3, 2023",Tue,Delivered,486.75
6400233,"October 3, 2023",Tue,Delivered,205
6403213,"October 3, 2023",Tue,Delivered,847
6404586,"October 3, 2023",Tue,Canceled,350.25
6404254,"October 3, 2023",Tue,Delivered,803
6400478,"October 3, 2023",Tue,Delivered,636.75
6402915,"October 3, 2023",Tue,Delivered,135.25
6405485,"October 3, 2023",Tue,Delivered,443.75
6402201,"October 3, 2023",Tue,Delivered,"1,250"
6406011,"October 3, 2023",Tue,Delivered,227
6398451,"October 3, 2023",Tue,Delivered,115
6406069,"October 3, 2023",Tue,Canceled,129
6399740,"October 3, 2023",Tue,Delivered,95.25
6405804,"October 3, 2023",Tue,Delivered,168
6404294,"October 3, 2023",Tue,Delivered,840
6405627,"October 3, 2023",Tue,Canceled,336.5
6404128,"October 3, 2023",Tue,Delivered,168
6403339,"October 3, 2023",Tue,Delivered,168
6400123,"October 3, 2023",Tue,Delivered,171
6402129,"October 3, 2023",Tue,Delivered,360.75
6404814,"October 3, 2023",Tue,Delivered,648.25
6404581,"October 3, 2023",Tue,Delivered,"1,160.5"
6401882,"October 3, 2023",Tue,Delivered,225.5
6402881,"October 3, 2023",Tue,Delivered,425
6405827,"October 3, 2023",Tue,Delivered,234.5
6403706,"October 3, 2023",Tue,Delivered,395.25
6401692,"October 3, 2023",Tue,Delivered,512.25
6399491,"October 3, 2023",Tue,Delivered,198
6403278,"October 3, 2023",Tue,Delivered,672
6400426,"October 3, 2023",Tue,Delivered,171
6399357,"October 3, 2023",Tue,Delivered,171
6401188,"October 3, 2023",Tue,Delivered,162.25
6403953,"October 3, 2023",Tue,Delivered,357.75
6404201,"October 3, 2023",Tue,Delivered,635.25
6402599,"October 3, 2023",Tue,Delivered,229
6402001,"October 3, 2023",Tue,Delivered,847
6400627,"October 3, 2023",Tue,Delivered,127
6400604,"October 3, 2023",Tue,Delivered,844.25
6399163,"October 3, 2023",Tue,Canceled,326.5
6404234,"October 3, 2023",Tue,Delivered,170.75
6405602,"October 3, 2023",Tue,Delivered,336
6402573,"October 3, 2023",Tue,Delivered,163.25
6405936,"October 3, 2023",Tue,Canceled,162.25
6401307,"October 3, 2023",Tue,Delivered,336.5
6399541,"October 3, 2023",Tue,Delivered,222
6399753,"October 3, 2023",Tue,Delivered,386.75
6399156,"October 3, 2023",Tue,Delivered,381
6401026,"October 3, 2023",Tue,Delivered,365
6403787,"October 3, 2023",Tue,Delivered,"1,403.25"
6400868,"October 3, 2023",Tue,Delivered,64.5
6400916,"October 3, 2023",Tue,Delivered,504
6403983,"October 3, 2023",Tue,Delivered,212
6402382,"October 3, 2023",Tue,Canceled,765.5
6399658,"October 3, 2023",Tue,Delivered,212.25
6403660,"October 3, 2023",Tue,Delivered,562.75
6402048,"October 3, 2023",Tue,Delivered,129
6405267,"October 3, 2023",Tue,Delivered,115
6399557,"October 3, 2023",Tue,Delivered,149
6405985,"October 3, 2023",Tue,Canceled,424
6401280,"October 3, 2023",Tue,Delivered,400
6400550,"October 3, 2023",Tue,Delivered,326.5
6402398,"October 3, 2023",Tue,Delivered,423.5
6400551,"October 3, 2023",Tue,Delivered,158.75
6404194,"October 3, 2023",Tue,Delivered,64.5
6399802,"October 3, 2023",Tue,Delivered,"1,160.25"
6400769,"October 3, 2023",Tue,Delivered,382.75
6403114,"October 3, 2023",Tue,Delivered,454
6398725,"October 3, 2023",Tue,Delivered,171
6403322,"October 3, 2023",Tue,Delivered,125
6399935,"October 3, 2023",Tue,Delivered,230.75
6399663,"October 3, 2023",Tue,Delivered,287
6405163,"October 3, 2023",Tue,Canceled,168
6404717,"October 3, 2023",Tue,Delivered,213.75
6404074,"October 3, 2023",Tue,Delivered,148.5
6405392,"October 3, 2023",Tue,Delivered,313
6401506,"October 3, 2023",Tue,Delivered,731.25
6405963,"October 3, 2023",Tue,Delivered,562.25
6399781,"October 3, 2023",Tue,Delivered,633
6401175,"October 3, 2023",Tue,Delivered,664.92
6399701,"October 3, 2023",Tue,Delivered,63.5
6403446,"October 3, 2023",Tue,Delivered,212
6400730,"October 3, 2023",Tue,Delivered,717
6398881,"October 3, 2023",Tue,Delivered,355
6402935,"October 3, 2023",Tue,Delivered,211.75
6400514,"October 3, 2023",Tue,Delivered,247.5
6402031,"October 3, 2023",Tue,Delivered,351.75
6402183,"October 3, 2023",Tue,Delivered,115
6398636,"October 3, 2023",Tue,Delivered,205
6405570,"October 3, 2023",Tue,Delivered,"1,145"
6398783,"October 3, 2023",Tue,Delivered,421.5
6402905,"October 3, 2023",Tue,Delivered,219
6405492,"October 3, 2023",Tue,Delivered,357.75
6405771,"October 3, 2023",Tue,Delivered,341.5
6405427,"October 3, 2023",Tue,Canceled,218.75
6399472,"October 3, 2023",Tue,Delivered,121.75
6401019,"October 3, 2023",Tue,Canceled,168
6405220,"October 3, 2023",Tue,Delivered,48.75
6404727,"October 3, 2023",Tue,Delivered,583.75
6402700,"October 3, 2023",Tue,Delivered,626.5
6406186,"October 3, 2023",Tue,Delivered,423.5
6404072,"October 3, 2023",Tue,Delivered,227
6401319,"October 3, 2023",Tue,Delivered,388.5
6399229,"October 3, 2023",Tue,Delivered,413.75
6402615,"October 3, 2023",Tue,Delivered,504
6400463,"October 3, 2023",Tue,Delivered,123.25
6405195,"October 3, 2023",Tue,Delivered,381
6400537,"October 3, 2023",Tue,Delivered,608.75
6404634,"October 3, 2023",Tue,Delivered,"1,482.25"
6401958,"October 3, 2023",Tue,Delivered,212.5
6404379,"October 3, 2023",Tue,Canceled,116.5
6402641,"October 3, 2023",Tue,Delivered,382.75
6403798,"October 3, 2023",Tue,Delivered,214
6402456,"October 3, 2023",Tue,Delivered,243.75
6405518,"October 3, 2023",Tue,Delivered,200
6405617,"October 3, 2023",Tue,Delivered,517.5
6404885,"October 3, 2023",Tue,Delivered,194
6401590,"October 3, 2023",Tue,Delivered,382.75
6400454,"October 3, 2023",Tue,Delivered,"1,061.25"
6402625,"October 3, 2023",Tue,Delivered,382.75
6404879,"October 3, 2023",Tue,Delivered,95.25
6402767,"October 3, 2023",Tue,Delivered,742.5
6401804,"October 3, 2023",Tue,Delivered,382.75
6399828,"October 3, 2023",Tue,Canceled,148.5
6404192,"October 3, 2023",Tue,Delivered,594.5
6401837,"October 3, 2023",Tue,Delivered,146
6404352,"October 3, 2023",Tue,Delivered,212
6406242,"October 3, 2023",Tue,Delivered,192
6398896,"October 3, 2023",Tue,Delivered,324.5
6399198,"October 3, 2023",Tue,Delivered,997.25
6403491,"October 3, 2023",Tue,Delivered,290.5
6398962,"October 3, 2023",Tue,Delivered,243.5
6400234,"October 3, 2023",Tue,Delivered,818.25
6403657,"October 3, 2023",Tue,Canceled,382.75
6429920,"October 3, 2023",Tue,Delivered,65
6398785,"October 3, 2023",Tue,Delivered,143
6406001,"October 3, 2023",Tue,Delivered,770
6402932,"October 3, 2023",Tue,Delivered,432
6405815,"October 3, 2023",Tue,Delivered,146
6402210,"October 3, 2023",Tue,Delivered,382.75
6403141,"October 3, 2023",Tue,Delivered,233.5
6402669,"October 3, 2023",Tue,Delivered,212.5
6402657,"October 3, 2023",Tue,Delivered,425
6401406,"October 3, 2023",Tue,Delivered,"1,913.75"
6402094,"October 3, 2023",Tue,Delivered,320
6401949,"October 3, 2023",Tue,Delivered,338.25
6400309,"October 3, 2023",Tue,Canceled,212.25
6398443,"October 3, 2023",Tue,Delivered,648.25
6404747,"October 3, 2023",Tue,Delivered,355
6403584,"October 3, 2023",Tue,Delivered,349.5
6399645,"October 3, 2023",Tue,Delivered,818.25
6398421,"October 3, 2023",Tue,Delivered,270.75
6402586,"October 3, 2023",Tue,Delivered,233.5
6400521,"October 3, 2023",Tue,Delivered,211
6405406,"October 3, 2023",Tue,Delivered,334.75
6399480,"October 3, 2023",Tue,Delivered,"1,250"
6400099,"October 3, 2023",Tue,Delivered,223.5
6404949,"October 3, 2023",Tue,Delivered,32.25
6398743,"October 3, 2023",Tue,Delivered,421.5
6406168,"October 3, 2023",Tue,Delivered,875
6400637,"October 3, 2023",Tue,Delivered,847
6402859,"October 3, 2023",Tue,Delivered,116.75
6402306,"October 3, 2023",Tue,Delivered,"3,521.25"
6401846,"October 3, 2023",Tue,Delivered,895.75
6405852,"October 3, 2023",Tue,Delivered,212
6405708,"October 3, 2023",Tue,Delivered,118.75
6401205,"October 3, 2023",Tue,Delivered,64.5
6400767,"October 3, 2023",Tue,Delivered,212.5
6399818,"October 3, 2023",Tue,Delivered,350.25
6405970,"October 3, 2023",Tue,Delivered,"1,173.75"
6406114,"October 3, 2023",Tue,Delivered,127
6405696,"October 3, 2023",Tue,Delivered,198
6400622,"October 3, 2023",Tue,Delivered,250
6405752,"October 3, 2023",Tue,Delivered,"1,696"
6402216,"October 3, 2023",Tue,Delivered,487.5
6399256,"October 3, 2023",Tue,Canceled,342
6403954,"October 3, 2023",Tue,Delivered,730.75
6404351,"October 3, 2023",Tue,Delivered,400
6404957,"October 3, 2023",Tue,Delivered,468
6405860,"October 3, 2023",Tue,Delivered,"1,913.75"
6405313,"October 3, 2023",Tue,Canceled,"1,237.75"
6401148,"October 3, 2023",Tue,Delivered,635.25
6403269,"October 3, 2023",Tue,Canceled,"5,802.5"
6402448,"October 3, 2023",Tue,Delivered,382.75
6402071,"October 3, 2023",Tue,Delivered,32.25
6399147,"October 3, 2023",Tue,Delivered,422
6400048,"October 3, 2023",Tue,Delivered,119.5
6399738,"October 3, 2023",Tue,Delivered,326.5
6398473,"October 3, 2023",Tue,Delivered,223.5
6404982,"October 3, 2023",Tue,Delivered,116.5
6401704,"October 3, 2023",Tue,Delivered,74.5
6402436,"October 3, 2023",Tue,Delivered,115
6399358,"October 3, 2023",Tue,Delivered,596
6404287,"October 3, 2023",Tue,Delivered,168
6402508,"October 3, 2023",Tue,Delivered,118.5
6400105,"October 3, 2023",Tue,Delivered,162.5
6401323,"October 3, 2023",Tue,Delivered,496
6401922,"October 3, 2023",Tue,Delivered,211.75
6404998,"October 3, 2023",Tue,Delivered,157.5
6401997,"October 3, 2023",Tue,Delivered,73
6400222,"October 3, 2023",Tue,Delivered,700.25
6402974,"October 3, 2023",Tue,Delivered,458
6400996,"October 3, 2023",Tue,Canceled,118.5
6402843,"October 3, 2023",Tue,Delivered,425
6399109,"October 3, 2023",Tue,Delivered,57.5
6401637,"October 3, 2023",Tue,Delivered,96
6400183,"October 3, 2023",Tue,Delivered,112.75
6401351,"October 3, 2023",Tue,Delivered,486.75
6400258,"October 3, 2023",Tue,Delivered,119.5
6401303,"October 3, 2023",Tue,Delivered,112.75
6403737,"October 3, 2023",Tue,Delivered,211.75
6400698,"October 3, 2023",Tue,Delivered,794.25
6404617,"October 3, 2023",Tue,Delivered,349.5
6402015,"October 3, 2023",Tue,Delivered,673
6405672,"October 3, 2023",Tue,Delivered,162.5
6403901,"October 3, 2023",Tue,Delivered,350.25
6403129,"October 3, 2023",Tue,Delivered,225.5
6402096,"October 3, 2023",Tue,Delivered,118.5
6401409,"October 3, 2023",Tue,Delivered,202
6402986,"October 3, 2023",Tue,Delivered,57.5
6403567,"October 3, 2023",Tue,Delivered,"1,060"
6400225,"October 3, 2023",Tue,Delivered,381
6403320,"October 3, 2023",Tue,Delivered,382.75
6398674,"October 3, 2023",Tue,Delivered,223.5
6399499,"October 3, 2023",Tue,Delivered,111.75
6405138,"October 3, 2023",Tue,Delivered,507.75
6404852,"October 3, 2023",Tue,Delivered,336
6406226,"October 3, 2023",Tue,Delivered,118.5
6405775,"October 3, 2023",Tue,Delivered,292.5
6401489,"October 3, 2023",Tue,Delivered,685.25
6401235,"October 3, 2023",Tue,Delivered,227
6404694,"October 3, 2023",Tue,Delivered,424
6401245,"October 3, 2023",Tue,Delivered,57.5
6400573,"October 3, 2023",Tue,Delivered,211
6404244,"October 3, 2023",Tue,Delivered,211.75
6401185,"October 3, 2023",Tue,Delivered,765.5
6406237,"October 3, 2023",Tue,Canceled,336
6401238,"October 3, 2023",Tue,Delivered,504
6405420,"October 3, 2023",Tue,Delivered,127
6405670,"October 3, 2023",Tue,Canceled,246.5
6403162,"October 3, 2023",Tue,Canceled,73
6403455,"October 3, 2023",Tue,Delivered,399
6400580,"October 3, 2023",Tue,Delivered,423.5
6402989,"October 3, 2023",Tue,Delivered,202
6404605,"October 3, 2023",Tue,Delivered,115
6400635,"October 3, 2023",Tue,Delivered,168
6399997,"October 3, 2023",Tue,Delivered,100
6399015,"October 3, 2023",Tue,Delivered,171
6401077,"October 3, 2023",Tue,Delivered,115
6402224,"October 3, 2023",Tue,Delivered,211.75
6403864,"October 3, 2023",Tue,Delivered,117
6400227,"October 3, 2023",Tue,Delivered,386.25
6403250,"October 3, 2023",Tue,Delivered,211.75
6402395,"October 3, 2023",Tue,Delivered,847
6400505,"October 3, 2023",Tue,Delivered,32.5
6406220,"October 3, 2023",Tue,Delivered,949
6401933,"October 3, 2023",Tue,Delivered,73
6400587,"October 3, 2023",Tue,Delivered,653
6404389,"October 3, 2023",Tue,Delivered,848
6400159,"October 3, 2023",Tue,Delivered,74.5
6403717,"October 3, 2023",Tue,Delivered,227
6399926,"October 3, 2023",Tue,Delivered,633
6405481,"October 3, 2023",Tue,Delivered,"1,156.5"
6403323,"October 3, 2023",Tue,Delivered,195
6405480,"October 3, 2023",Tue,Delivered,"1,232.5"
6405839,"October 3, 2023",Tue,Delivered,851
6400288,"October 3, 2023",Tue,Delivered,"1,005.75"
6398766,"October 3, 2023",Tue,Delivered,684
6398817,"October 3, 2023",Tue,Delivered,243.5
6400991,"October 3, 2023",Tue,Delivered,"1,154.25"
6406108,"October 3, 2023",Tue,Canceled,118.5
6401479,"October 3, 2023",Tue,Delivered,425
6403776,"October 3, 2023",Tue,Delivered,240
6400746,"October 3, 2023",Tue,Delivered,653
6405153,"October 3, 2023",Tue,Delivered,292
6399240,"October 3, 2023",Tue,Delivered,550.75
6400522,"October 3, 2023",Tue,Delivered,147.75
6400974,"October 3, 2023",Tue,Delivered,211.75
6403009,"October 3, 2023",Tue,Delivered,163.25
6406004,"October 3, 2023",Tue,Canceled,423.5
6405005,"October 3, 2023",Tue,Delivered,172.5
6403067,"October 3, 2023",Tue,Delivered,112.75
6400209,"October 3, 2023",Tue,Delivered,31.75
6404097,"October 3, 2023",Tue,Delivered,211.75
6403859,"October 3, 2023",Tue,Delivered,367
6401723,"October 3, 2023",Tue,Delivered,"1,913.75"
6401246,"October 3, 2023",Tue,Delivered,284.75
6400603,"October 3, 2023",Tue,Delivered,446
6399591,"October 3, 2023",Tue,Delivered,149
6405669,"October 3, 2023",Tue,Delivered,635.25
6404826,"October 3, 2023",Tue,Delivered,211.75
6400340,"October 3, 2023",Tue,Delivered,190.5
6405453,"October 3, 2023",Tue,Canceled,358
6401873,"October 3, 2023",Tue,Delivered,116.5
6404554,"October 3, 2023",Tue,Delivered,129
6399088,"October 3, 2023",Tue,Delivered,242
6405233,"October 3, 2023",Tue,Delivered,116.75
6405824,"October 3, 2023",Tue,Delivered,671.75
6399006,"October 3, 2023",Tue,Delivered,233.5
6426896,"October 3, 2023",Tue,Delivered,168
6404858,"October 3, 2023",Tue,Delivered,211.75
6406150,"October 3, 2023",Tue,Delivered,211.75
6400903,"October 3, 2023",Tue,Delivered,382.75
6403962,"October 3, 2023",Tue,Delivered,32.25
6401037,"October 3, 2023",Tue,Canceled,504
6399186,"October 3, 2023",Tue,Delivered,487
6399839,"October 3, 2023",Tue,Delivered,342
6403771,"October 3, 2023",Tue,Delivered,212
6401450,"October 3, 2023",Tue,Delivered,57.5
6405246,"October 3, 2023",Tue,Delivered,382.75
6403856,"October 3, 2023",Tue,Delivered,488
6399524,"October 3, 2023",Tue,Delivered,171
6405623,"October 3, 2023",Tue,Delivered,"3,469.5"
6404756,"October 3, 2023",Tue,Delivered,504
6399497,"October 3, 2023",Tue,Delivered,558.75
