 PRODUCT_SALES_ORDER_ID , SALES_ORDER_ID ,PRODUCT_ID,SALES
" 67,763,395 "," 6,413,525 ",8120,103.5
" 67,763,766 "," 6,413,578 ",2778,351.75
" 67,764,548 "," 6,413,682 ",1087,123.25
" 67,742,830 "," 6,410,602 ",168,57.5
" 67,764,837 "," 6,413,716 ",9081,2347.5
" 67,766,429 "," 6,413,501 ",9081,1173.75
" 67,736,340 "," 6,409,640 ",9081,390
" 67,768,239 "," 6,414,085 ",142,168
" 67,768,238 "," 6,414,085 ",361,168
" 67,768,729 "," 6,414,146 ",583,213.75
" 67,769,735 "," 6,414,272 ",2778,234.5
" 67,725,118 "," 6,407,964 ",6952,254
" 67,773,376 "," 6,414,296 ",9289,1692.5
" 67,774,735 "," 6,414,957 ",2778,117.5
" 67,776,164 "," 6,415,129 ",9468,74.25
" 67,778,266 "," 6,415,371 ",8120,100
" 67,769,452 "," 6,414,240 ",583,212.75
" 67,779,548 "," 6,414,399 ",152,175.75
" 67,782,710 "," 6,405,477 ",2438,395.25
" 67,782,880 "," 6,415,902 ",583,213.75
" 67,783,210 "," 6,415,611 ",9468,148.5
" 67,784,059 "," 6,416,039 ",583,427.5
" 67,784,665 "," 6,416,101 ",1765,268
" 67,788,498 "," 6,416,545 ",142,168
" 67,789,303 "," 6,416,626 ",2438,381
" 67,789,971 "," 6,416,694 ",72,398.5
" 67,790,625 "," 6,416,781 ",152,175.75
" 67,791,443 "," 6,416,891 ",142,168
" 67,791,895 "," 6,416,928 ",168,57.5
" 67,792,132 "," 6,416,951 ",2778,234.5
" 67,792,942 "," 6,417,030 ",2438,133
" 67,794,422 "," 6,417,127 ",2438,195
" 67,794,527 "," 6,417,136 ",168,230
" 67,795,615 "," 6,417,256 ",142,665.28
" 67,796,142 "," 6,417,318 ",415,227
" 67,796,329 "," 6,417,342 ",168,115
" 67,796,948 "," 6,417,412 ",2438,381
" 67,797,822 "," 6,417,506 ",2438,1156.5
" 67,799,043 "," 6,417,633 ",1080,237.5
" 67,800,256 "," 6,417,831 ",2438,32.5
" 67,801,715 "," 6,418,072 ",1087,369.75
" 67,803,080 "," 6,418,269 ",2778,586.25
" 67,803,192 "," 6,418,281 ",9081,788
" 67,805,270 "," 6,418,602 ",2778,117.25
" 67,807,867 "," 6,418,978 ",417,168
" 67,808,260 "," 6,419,030 ",9289,338.5
" 67,809,802 "," 6,419,265 ",1070,477
" 67,810,145 "," 6,419,326 ",152,175.75
" 67,812,028 "," 6,417,681 ",415,226.75
" 67,799,547 "," 6,417,701 ",361,336
" 67,814,858 "," 6,420,049 ",415,453.5
" 67,816,775 "," 6,420,302 ",9468,371.25
" 67,817,489 "," 6,420,396 ",2438,32.5
" 67,770,986 "," 6,414,447 ",583,213.75
" 67,760,154 "," 6,413,136 ",417,168
" 67,820,507 "," 6,420,801 ",9468,148.5
" 67,820,531 "," 6,420,805 ",9468,222.75
" 67,817,881 "," 6,420,457 ",583,855
" 67,769,250 "," 6,414,211 ",3900,373.25
" 67,782,541 "," 6,415,865 ",2438,162.5
" 67,823,090 "," 6,421,165 ",2778,934
" 67,823,687 "," 6,421,225 ",415,227.25
" 67,824,617 "," 6,417,792 ",168,287.5
" 67,825,310 "," 6,421,462 ",152,167.25
" 67,829,405 "," 6,422,098 ",415,227
" 67,829,411 "," 6,422,098 ",361,168
" 67,829,874 "," 6,422,166 ",583,427.5
" 67,829,944 "," 6,422,176 ",361,168
" 67,830,734 "," 6,422,288 ",417,168
" 67,832,721 "," 6,422,590 ",3575,225.75
" 67,833,069 "," 6,422,633 ",1080,238
" 67,766,480 "," 6,413,900 ",8120,300
" 67,741,794 "," 6,410,465 ",3495,160
" 67,831,650 "," 6,422,429 ",152,167.25
" 67,836,637 "," 6,417,726 ",2778,118
" 67,712,840 "," 6,406,345 ",2438,1531
" 67,752,956 "," 6,412,125 ",1087,123.25
" 67,840,061 "," 6,423,600 ",142,168
" 67,781,620 "," 6,415,758 ",415,227
" 67,791,409 "," 6,416,885 ",974,102.25
" 67,734,989 "," 6,409,438 ",7558,354.75
" 67,843,559 "," 6,423,972 ",1080,119
" 67,760,100 "," 6,413,130 ",1070,397.5
" 67,845,187 "," 6,424,299 ",9468,148.5
" 67,761,600 "," 6,413,330 ",2438,95.25
" 67,766,298 "," 6,413,877 ",1070,397.5
" 67,767,155 "," 6,413,966 ",583,427.5
" 67,769,611 "," 6,413,220 ",3900,367
" 67,771,688 "," 6,407,744 ",9081,396
" 67,820,168 "," 6,420,751 ",1070,278.25
" 67,824,703 "," 6,421,379 ",361,168
" 67,831,220 "," 6,418,335 ",2438,97.5
" 67,792,447 "," 6,416,985 ",2438,1927.5
" 67,839,130 "," 6,423,473 ",9468,148.5
" 67,839,192 "," 6,420,577 ",583,214.75
" 67,778,407 "," 6,415,386 ",152,167.25
" 67,737,875 "," 6,409,854 ",8120,100
" 67,844,209 "," 6,424,156 ",974,102.25
" 67,836,868 "," 6,423,170 ",417,166.32
" 67,812,733 "," 6,419,732 ",2778,235
" 67,848,059 "," 6,424,688 ",2438,195
" 67,789,083 "," 6,416,604 ",361,168
" 67,849,392 "," 6,424,874 ",1087,245.5
" 67,849,414 "," 6,424,878 ",583,214.75
" 67,852,268 "," 6,425,262 ",1087,123.25
" 67,852,645 "," 6,425,293 ",9468,371.25
" 67,854,261 "," 6,425,580 ",361,336
" 67,854,944 "," 6,425,690 ",8120,102
" 67,855,572 "," 6,425,803 ",583,2150
" 67,856,030 "," 6,425,881 ",2438,381
" 67,717,244 "," 6,406,917 ",2438,381
" 67,781,444 "," 6,415,744 ",9081,295.5
" 67,797,093 "," 6,417,429 ",7558,351.5
" 67,859,523 "," 6,426,439 ",2438,195
" 67,860,403 "," 6,426,550 ",2438,385.75
" 67,830,278 "," 6,422,233 ",2778,700.5
" 67,862,504 "," 6,426,844 ",9081,247.5
" 67,863,156 "," 6,426,940 ",415,227.25
" 67,863,335 "," 6,426,968 ",9468,74.25
" 67,819,152 "," 6,420,639 ",9081,197
" 67,864,062 "," 6,427,065 ",583,641.25
" 67,864,739 "," 6,427,159 ",2778,117.5
" 67,811,629 "," 6,419,562 ",9289,341.5
" 67,826,934 "," 6,421,722 ",9468,148.5
" 67,800,664 "," 6,417,888 ",9081,197
" 67,825,085 "," 6,421,435 ",9081,198
" 67,820,454 "," 6,420,795 ",9468,148.5
" 67,867,641 "," 6,427,556 ",9468,965.25
" 67,867,786 "," 6,427,576 ",168,287.5
" 67,832,780 "," 6,422,596 ",583,215
" 67,868,350 "," 6,427,669 ",2778,117.25
" 67,869,105 "," 6,427,778 ",583,430
" 67,869,591 "," 6,427,848 ",415,227.25
" 67,870,137 "," 6,427,928 ",8120,101
" 67,872,895 "," 6,428,388 ",415,227
" 67,873,143 "," 6,428,440 ",3495,144
" 67,873,164 "," 6,428,443 ",415,226.75
" 67,873,817 "," 6,428,542 ",1070,198.75
" 67,874,236 "," 6,428,603 ",2778,590
" 67,874,677 "," 6,428,671 ",152,175.75
" 67,876,658 "," 6,428,963 ",2438,385.75
" 67,877,462 "," 6,429,080 ",2438,385.75
" 67,879,336 "," 6,429,362 ",72,772
" 67,880,629 "," 6,429,553 ",9468,77
" 67,880,898 "," 6,429,588 ",6952,651.25
" 67,882,327 "," 6,429,805 ",8120,202
" 67,803,694 "," 6,418,367 ",2438,31.75
" 67,883,062 "," 6,429,920 ",2438,65
" 67,812,353 "," 6,419,666 ",9081,195
" 67,884,338 "," 6,430,106 ",974,102.25
" 67,770,137 "," 6,414,320 ",2778,118
" 67,885,103 "," 6,430,221 ",1070,197.5
" 67,844,360 "," 6,424,178 ",8120,204
" 67,850,326 "," 6,424,989 ",168,57.5
" 67,888,005 "," 6,430,623 ",152,175.75
" 67,888,665 "," 6,428,816 ",72,770
" 67,889,366 "," 6,430,820 ",2778,117.5
" 67,814,037 "," 6,419,932 ",583,212.75
" 67,724,737 "," 6,407,915 ",3495,112
" 67,838,703 "," 6,423,424 ",8120,202
" 67,844,162 "," 6,424,154 ",2778,236
" 67,832,972 "," 6,422,622 ",6952,127
" 67,843,111 "," 6,423,999 ",168,57.5
" 67,895,486 "," 6,428,962 ",1222,292.25
" 67,850,697 "," 6,425,042 ",583,213.75
" 67,832,946 "," 6,422,619 ",1080,119
" 67,900,865 "," 6,432,405 ",415,226.75
" 67,901,813 "," 6,432,544 ",8120,1010
" 67,904,090 "," 6,432,900 ",9081,99
" 67,906,931 "," 6,433,349 ",168,115
" 67,893,623 "," 6,431,426 ",9081,1169
" 67,909,670 "," 6,433,690 ",142,168
" 67,868,206 "," 6,427,645 ",2778,583.75
" 67,867,473 "," 6,427,536 ",3495,48
" 67,726,155 "," 6,408,111 ",9468,745
" 67,887,018 "," 6,430,493 ",583,430
" 67,695,362 "," 6,403,774 ",2438,64.5
" 67,690,295 "," 6,403,012 ",2778,116.75
" 67,618,810 "," 6,392,062 ",152,163.25
" 67,683,648 "," 6,402,019 ",361,168
" 67,688,404 "," 6,402,713 ",2438,381
" 67,692,492 "," 6,403,339 ",417,168
" 67,698,829 "," 6,404,243 ",2438,2296.5
" 67,669,120 "," 6,399,828 ",9081,148.5
" 67,709,776 "," 6,397,824 ",415,227.25
" 67,692,003 "," 6,403,272 ",2778,114.5
" 67,680,992 "," 6,401,638 ",2778,338.25
" 67,730,797 "," 6,408,783 ",1080,237.5
" 67,735,809 "," 6,409,564 ",9081,1173.75
" 67,671,966 "," 6,400,288 ",2778,223.5
" 67,690,196 "," 6,403,000 ",2778,233.5
" 67,658,133 "," 6,398,144 ",2778,121.75
" 67,717,441 "," 6,406,954 ",6952,127
" 67,737,090 "," 6,409,750 ",2438,385.5
" 67,697,675 "," 6,404,082 ",9468,74.5
" 67,737,833 "," 6,409,848 ",417,336
" 67,742,513 "," 6,410,558 ",417,336
" 67,745,005 "," 6,410,921 ",2438,771
" 67,752,116 "," 6,411,997 ",361,168
" 67,756,632 "," 6,412,678 ",583,427.5
" 67,766,238 "," 6,406,639 ",72,395.5
" 67,768,039 "," 6,407,158 ",974,192
" 67,770,316 "," 6,414,320 ",2438,162.5
" 67,770,423 "," 6,414,359 ",9289,668.876
" 67,754,855 "," 6,412,394 ",1087,369.75
" 67,774,689 "," 6,407,930 ",9468,222.75
" 67,775,408 "," 6,415,036 ",583,213.75
" 67,780,278 "," 6,408,485 ",1080,356.25
" 67,781,381 "," 6,415,736 ",2438,65
" 67,781,826 "," 6,415,782 ",583,427.5
" 67,767,964 "," 6,414,054 ",142,166.32
" 67,787,017 "," 6,416,382 ",583,213.75
" 67,791,824 "," 6,413,465 ",415,227
" 67,794,804 "," 6,417,166 ",2438,65
" 67,795,292 "," 6,405,128 ",583,213.75
" 67,719,633 "," 6,407,220 ",2778,233.5
" 67,801,522 "," 6,418,044 ",583,212.75
" 67,804,061 "," 6,418,244 ",9468,150.5
" 67,809,819 "," 6,419,268 ",2438,158.75
" 67,782,237 "," 6,415,830 ",583,427.5
" 67,793,138 "," 6,417,049 ",9081,487.5
" 67,746,959 "," 6,411,247 ",2778,234.5
" 67,823,416 "," 6,419,119 ",583,213.75
" 67,823,557 "," 6,421,210 ",1087,123.25
" 67,825,102 "," 6,421,437 ",8120,400
" 67,831,462 "," 6,419,490 ",2438,381
" 67,822,870 "," 6,421,139 ",974,96
" 67,835,100 "," 6,422,906 ",415,227
" 67,835,322 "," 6,422,947 ",3900,720
" 67,841,760 "," 6,423,830 ",152,167.25
" 67,843,025 "," 6,423,989 ",2778,235
" 67,845,865 "," 6,424,380 ",2438,385.75
" 67,807,098 "," 6,418,864 ",415,227.25
" 67,835,350 "," 6,422,952 ",168,57.5
" 67,821,231 "," 6,420,901 ",7558,354.75
" 67,850,683 "," 6,425,039 ",583,214.75
" 67,850,958 "," 6,425,076 ",2778,583.75
" 67,759,246 "," 6,413,023 ",2778,117.5
" 67,854,351 "," 6,425,596 ",142,168
" 67,856,186 "," 6,425,906 ",415,227.25
" 67,856,516 "," 6,425,963 ",9081,5845
" 67,728,077 "," 6,408,427 ",1080,118.5
" 67,857,840 "," 6,426,168 ",361,1176
" 67,862,452 "," 6,426,840 ",9081,99
" 67,835,850 "," 6,421,076 ",2438,385.75
" 67,866,017 "," 6,427,325 ",3900,360
" 67,810,000 "," 6,419,238 ",2778,116.75
" 67,867,335 "," 6,427,515 ",2438,385.75
" 67,869,795 "," 6,427,877 ",168,57.5
" 67,871,302 "," 6,428,129 ",142,336
" 67,876,410 "," 6,428,928 ",415,226.75
" 67,878,843 "," 6,429,285 ",583,430
" 67,868,402 "," 6,427,677 ",168,57.5
" 67,726,962 "," 6,408,242 ",3575,224
" 67,830,729 "," 6,422,287 ",583,212.75
" 67,826,542 "," 6,421,663 ",2438,381
" 67,851,793 "," 6,425,199 ",9468,742.5
" 67,886,380 "," 6,430,409 ",415,226.75
" 67,886,865 "," 6,430,472 ",152,175.75
" 67,887,538 "," 6,430,565 ",6952,390.75
" 67,890,589 "," 6,430,980 ",583,215
" 67,824,539 "," 6,421,352 ",9081,98.5
" 67,892,764 "," 6,431,305 ",142,168
" 67,892,471 "," 6,431,264 ",9468,385
" 67,865,367 "," 6,427,236 ",168,115
" 67,896,890 "," 6,429,460 ",1070,197.5
" 67,896,979 "," 6,431,869 ",583,215
" 67,897,418 "," 6,431,930 ",974,96
" 67,807,629 "," 6,418,942 ",2778,351.75
" 67,900,863 "," 6,432,405 ",2438,385.75
" 67,905,297 "," 6,433,092 ",415,226.75
" 67,906,387 "," 6,433,259 ",974,96
" 67,893,584 "," 6,431,418 ",361,168
" 67,871,986 "," 6,428,249 ",152,175.75
" 67,879,930 "," 6,429,443 ",2778,586.25
" 67,911,255 "," 6,433,891 ",3900,363
" 67,749,356 "," 6,411,590 ",415,226.75
" 67,775,691 "," 6,406,348 ",142,168
" 67,790,240 "," 6,416,731 ",9468,74.25
" 67,704,525 "," 6,405,026 ",2778,233.5
" 67,830,648 "," 6,422,274 ",9081,197
" 67,832,984 "," 6,422,622 ",142,168
" 67,874,271 "," 6,428,607 ",583,215
" 67,831,006 "," 6,422,331 ",2438,190.5
" 67,806,046 "," 6,418,716 ",152,334.5
" 67,895,595 "," 6,431,688 ",3575,220.75
" 67,944,005 "," 6,438,820 ",2438,380.75
" 67,886,544 "," 6,430,428 ",2438,381
" 67,894,124 "," 6,427,774 ",2778,117.25
" 67,944,108 "," 6,438,836 ",415,453.5
" 67,953,235 "," 6,440,244 ",9468,156
" 67,871,877 "," 6,428,228 ",417,168
" 67,968,457 "," 6,442,459 ",168,57.5
" 67,987,862 "," 6,445,295 ",417,168
" 68,072,321 "," 6,457,229 ",168,110.5
" 68,079,293 "," 6,458,111 ",9289,1660
" 68,082,705 "," 6,458,498 ",583,850
" 68,079,952 "," 6,458,192 ",168,55.25
" 68,082,038 "," 6,452,654 ",415,226.5
" 68,084,435 "," 6,458,683 ",9081,218
" 68,036,222 "," 6,452,063 ",415,226.5
" 68,085,898 "," 6,458,827 ",583,425
" 68,041,201 "," 6,452,728 ",9289,332.75
" 68,091,693 "," 6,455,820 ",8120,203
" 68,091,808 "," 6,459,475 ",9468,155
" 68,080,315 "," 6,458,236 ",583,212.5
" 68,008,229 "," 6,448,115 ",1765,141.5
" 68,093,800 "," 6,459,691 ",583,212.5
" 68,071,069 "," 6,457,039 ",2438,162.5
" 68,030,943 "," 6,451,362 ",1080,119
" 68,143,719 "," 6,466,414 ",7558,355.25
" 68,152,401 "," 6,467,701 ",583,212.5
" 68,069,982 "," 6,456,876 ",2778,116.75
" 68,076,344 "," 6,457,769 ",583,637.5
" 68,060,837 "," 6,455,546 ",361,168
" 68,153,314 "," 6,467,829 ",361,166.32
" 68,072,043 "," 6,457,187 ",2778,117
" 68,030,537 "," 6,451,312 ",8120,101.5
" 68,153,530 "," 6,467,858 ",2438,375.25
" 68,109,761 "," 6,461,757 ",8120,104
" 68,141,114 "," 6,466,062 ",7558,348.5
" 68,105,167 "," 6,461,112 ",2438,97.5
" 68,169,990 "," 6,470,239 ",583,209
" 68,064,031 "," 6,455,994 ",9468,77.5
" 68,085,300 "," 6,458,771 ",6952,129
" 68,155,814 "," 6,468,173 ",9289,332
" 68,156,399 "," 6,468,257 ",2438,2308.5
" 68,143,713 "," 6,466,413 ",583,425
" 68,100,610 "," 6,460,464 ",415,226.5
" 68,159,134 "," 6,468,627 ",2438,384.75
" 68,122,619 "," 6,463,433 ",417,336
" 68,070,531 "," 6,456,959 ",583,425
" 68,122,324 "," 6,463,386 ",583,637.5
" 68,166,280 "," 6,469,684 ",417,166.32
" 68,169,559 "," 6,470,133 ",7558,357.5
" 68,166,741 "," 6,469,754 ",2438,32.25
" 68,132,121 "," 6,464,825 ",2778,468
" 68,170,253 "," 6,470,278 ",7558,702
" 68,110,987 "," 6,461,898 ",583,425
" 68,120,199 "," 6,463,061 ",1080,238
" 68,103,972 "," 6,460,941 ",9468,232.5
" 68,151,791 "," 6,467,624 ",583,212.5
" 68,113,732 "," 6,462,240 ",974,100
" 68,168,608 "," 6,470,036 ",142,166.32
" 68,166,767 "," 6,469,765 ",7558,354.25
" 68,149,960 "," 6,467,366 ",2778,117.5
" 68,160,960 "," 6,468,880 ",974,200
" 68,247,386 "," 6,481,317 ",1765,142
" 68,249,023 "," 6,480,612 ",417,168
" 68,229,725 "," 6,478,809 ",9468,155
" 68,224,954 "," 6,478,120 ",3900,372
" 68,258,367 "," 6,482,960 ",9081,532.5
" 68,192,925 "," 6,473,473 ",361,336
" 68,194,755 "," 6,473,763 ",9046,159
" 68,218,532 "," 6,477,196 ",2778,934
" 68,260,769 "," 6,480,880 ",2778,116.5
" 68,259,642 "," 6,483,160 ",7558,353.75
" 68,259,467 "," 6,483,132 ",361,168
" 68,205,367 "," 6,474,701 ",1087,122.5
" 68,247,919 "," 6,481,371 ",2778,116
" 68,256,003 "," 6,482,561 ",974,200
" 68,223,170 "," 6,477,861 ",9468,157
" 68,232,452 "," 6,479,148 ",9468,232.5
" 68,292,027 "," 6,487,705 ",2778,1172.5
" 68,286,072 "," 6,486,932 ",583,2090
" 68,243,307 "," 6,480,738 ",2778,115.75
" 68,212,560 "," 6,476,287 ",2778,117.25
" 68,193,951 "," 6,473,634 ",9289,331.5
" 68,208,500 "," 6,475,662 ",415,226.25
" 68,275,587 "," 6,485,462 ",415,226
" 68,277,994 "," 6,485,785 ",361,168
" 68,276,157 "," 6,485,539 ",3575,662
" 68,235,711 "," 6,479,607 ",415,226.25
" 68,197,823 "," 6,474,261 ",1765,142
" 68,275,114 "," 6,485,414 ",8120,207.5
" 68,215,572 "," 6,476,623 ",7558,345
" 68,203,964 "," 6,475,043 ",168,120
" 68,225,392 "," 6,478,183 ",2778,234.5
" 68,223,054 "," 6,477,840 ",9468,157
" 68,164,832 "," 6,469,476 ",1070,405
" 68,292,378 "," 6,486,993 ",168,55.25
" 68,292,374 "," 6,486,993 ",8120,204
" 68,288,798 "," 6,487,302 ",9468,155
" 68,274,901 "," 6,485,388 ",9081,1273
" 68,268,772 "," 6,480,281 ",9468,78.5
" 68,206,279 "," 6,475,330 ",2438,384
" 68,273,451 "," 6,485,175 ",583,209
" 68,211,956 "," 6,476,196 ",2778,350.25
" 68,267,697 "," 6,483,698 ",417,168
" 68,195,483 "," 6,473,890 ",9468,232.5
" 68,206,945 "," 6,475,431 ",1070,80
" 68,270,252 "," 6,484,712 ",583,209
" 68,245,772 "," 6,481,095 ",9081,2526
" 68,282,157 "," 6,486,374 ",583,418
" 68,283,794 "," 6,486,601 ",583,1045
" 68,251,771 "," 6,481,901 ",142,168
" 68,235,678 "," 6,479,602 ",974,200
" 68,051,849 "," 6,453,027 ",9289,998.25
" 68,031,657 "," 6,451,458 ",9468,155
" 68,356,605 "," 6,496,903 ",9081,2534.5
" 68,372,272 "," 6,499,044 ",9468,156.5
" 68,376,688 "," 6,499,511 ",9468,78.25
" 68,276,714 "," 6,485,604 ",9468,155
" 68,311,443 "," 6,490,515 ",974,200
" 68,365,790 "," 6,498,240 ",1070,80
" 68,295,083 "," 6,488,152 ",9468,157
" 68,372,883 "," 6,499,105 ",361,164.5
" 68,381,407 "," 6,498,524 ",72,392
" 68,381,927 "," 6,493,962 ",2778,231
" 68,295,966 "," 6,488,280 ",974,300
" 68,367,550 "," 6,498,477 ",1080,119.25
" 68,377,451 "," 6,499,602 ",9468,78.25
" 68,377,470 "," 6,499,603 ",168,58.5
" 68,315,887 "," 6,491,126 ",361,166.32
" 68,368,547 "," 6,498,610 ",2778,115.5
" 68,322,249 "," 6,491,963 ",2438,383.75
" 68,237,400 "," 6,479,841 ",9468,232.5
" 68,362,515 "," 6,497,770 ",1070,400
" 68,381,139 "," 6,500,039 ",168,58.5
" 68,401,119 "," 6,502,637 ",417,164.5
" 68,343,082 "," 6,494,836 ",583,627
" 68,402,278 "," 6,502,790 ",2778,115.5
" 68,364,599 "," 6,498,076 ",168,58.5
" 68,367,756 "," 6,498,505 ",417,164.25
" 68,353,776 "," 6,496,456 ",9468,156.5
" 68,384,091 "," 6,493,251 ",361,162.855
" 68,367,448 "," 6,498,465 ",415,218.842
" 68,421,623 "," 6,505,583 ",9081,266.25
" 68,409,774 "," 6,503,762 ",583,209
" 68,424,047 "," 6,505,919 ",583,209
" 68,342,030 "," 6,494,681 ",417,162.6075
" 68,386,242 "," 6,500,627 ",1070,400
" 68,421,882 "," 6,503,086 ",168,117
" 68,415,165 "," 6,504,588 ",583,418
" 68,443,774 "," 6,508,739 ",6952,128.75
" 68,353,598 "," 6,496,432 ",415,221.5
" 68,396,549 "," 6,501,982 ",7558,357.5
" 68,387,864 "," 6,500,787 ",142,164.5
" 68,445,075 "," 6,509,053 ",168,117
" 68,445,127 "," 6,509,062 ",9081,1267.25
" 68,366,224 "," 6,498,296 ",9468,156.5
" 68,395,408 "," 6,501,821 ",2778,115.5
" 68,406,896 "," 6,503,362 ",142,325.215
" 68,393,678 "," 6,501,577 ",417,162.855
" 68,353,808 "," 6,496,458 ",1765,135.25
" 68,382,752 "," 6,500,237 ",1080,715.5
" 68,388,076 "," 6,500,807 ",583,209
" 68,345,795 "," 6,495,250 ",142,164.5
" 68,443,376 "," 6,508,783 ",583,1045
" 68,368,043 "," 6,498,538 ",2778,115.5
" 68,260,088 "," 6,483,219 ",142,168
" 68,260,187 "," 6,483,237 ",7558,353.75
" 68,284,323 "," 6,486,682 ",361,166.32
" 68,215,098 "," 6,476,683 ",583,209
" 68,210,088 "," 6,475,903 ",361,336
" 68,210,526 "," 6,475,968 ",3900,361.25
" 68,201,981 "," 6,474,796 ",9081,532.5
" 68,221,877 "," 6,477,688 ",3900,744
" 68,231,397 "," 6,479,032 ",8120,101
" 68,284,324 "," 6,486,682 ",142,166.32
" 68,262,609 "," 6,483,606 ",1087,124.25
" 68,252,617 "," 6,481,978 ",1080,119.25
" 68,290,593 "," 6,487,530 ",583,418
" 68,023,498 "," 6,450,371 ",72,773
" 68,288,041 "," 6,487,203 ",415,226
" 68,317,497 "," 6,491,338 ",8120,103.5
" 68,373,321 "," 6,499,164 ",2778,115.5
" 68,297,341 "," 6,488,440 ",9289,330
" 68,377,857 "," 6,499,654 ",9289,328.25
" 68,313,791 "," 6,490,842 ",9468,155
" 68,307,687 "," 6,489,983 ",168,276.25
" 68,369,766 "," 6,498,757 ",1070,793.25
" 68,370,000 "," 6,498,584 ",9081,213
" 68,370,013 "," 6,493,855 ",142,329
" 68,375,467 "," 6,499,380 ",142,164.5
" 68,330,399 "," 6,493,084 ",8120,103.5
" 68,401,015 "," 6,502,624 ",9081,106.5
" 68,340,175 "," 6,494,436 ",168,59.5
" 68,388,622 "," 6,497,960 ",2438,32.25
" 68,385,148 "," 6,496,836 ",7558,354.25
" 68,346,887 "," 6,495,428 ",417,164.5
" 68,385,846 "," 6,500,581 ",9468,78.25
" 68,386,190 "," 6,493,278 ",3575,648
" 68,388,042 "," 6,500,803 ",583,1463
" 68,389,363 "," 6,500,311 ",415,221.5
" 68,386,633 "," 6,500,658 ",9289,1313
" 68,376,088 "," 6,499,450 ",9468,156.5
" 68,343,680 "," 6,494,925 ",974,100
" 68,392,568 "," 6,501,404 ",2778,462
" 68,407,530 "," 6,503,446 ",974,192
" 68,396,080 "," 6,501,927 ",9289,1313
" 68,397,134 "," 6,502,063 ",72,386.75
" 68,388,169 "," 6,500,819 ",415,221.5
" 68,389,550 "," 6,500,971 ",417,329
" 68,423,428 "," 6,505,826 ",1080,238.5
" 68,299,525 "," 6,488,789 ",417,168
" 68,423,919 "," 6,501,535 ",2438,32.25
" 68,367,877 "," 6,498,519 ",415,218.842
" 68,347,883 "," 6,495,583 ",168,238
" 68,344,337 "," 6,495,023 ",2438,381.75
" 68,384,451 "," 6,499,031 ",361,328.5
" 68,425,824 "," 6,506,178 ",142,164.5
" 68,381,982 "," 6,500,134 ",9468,156.5
" 68,413,945 "," 6,504,393 ",2778,231
" 68,436,202 "," 6,507,664 ",361,162.855
" 68,362,341 "," 6,497,740 ",9081,159.75
" 68,386,173 "," 6,500,621 ",2778,577.5
" 68,422,469 "," 6,505,688 ",415,220.75
" 68,327,539 "," 6,492,691 ",1070,80
" 68,418,693 "," 6,505,150 ",8120,102
" 68,377,823 "," 6,499,652 ",9468,158.5
" 68,359,561 "," 6,497,341 ",6952,128.75
" 68,351,877 "," 6,496,180 ",6952,128.75
" 68,372,395 "," 6,499,052 ",9468,158.5
" 68,411,801 "," 6,504,071 ",2778,115.5
" 68,407,561 "," 6,503,451 ",2438,64.5
" 68,424,783 "," 6,506,036 ",9468,78.25
" 68,409,313 "," 6,503,696 ",3900,350
" 68,424,714 "," 6,506,024 ",9468,156.5
" 68,415,268 "," 6,504,609 ",361,164.5
" 68,415,271 "," 6,504,609 ",142,164.5
" 68,421,180 "," 6,505,519 ",6952,130
" 68,366,237 "," 6,498,298 ",2438,190.5
" 68,407,291 "," 6,503,411 ",583,418
" 68,384,453 "," 6,493,582 ",2438,372.5
" 68,402,647 "," 6,502,844 ",2778,115.5
" 68,388,699 "," 6,500,862 ",417,164.5
" 68,389,560 "," 6,500,972 ",583,209
" 68,405,542 "," 6,503,192 ",2438,96.75
" 68,341,667 "," 6,494,608 ",2438,96.75
" 68,397,664 "," 6,502,138 ",2778,115.5
" 68,369,164 "," 6,498,686 ",2778,577.5
" 68,345,796 "," 6,495,250 ",417,164.5
" 68,423,280 "," 6,505,808 ",2778,115.5
" 68,409,246 "," 6,503,684 ",72,384.5
" 68,375,429 "," 6,499,378 ",8120,306
" 68,429,862 "," 6,506,766 ",974,200
" 68,436,201 "," 6,507,664 ",417,162.855
" 68,408,989 "," 6,503,639 ",9081,106.5
" 68,363,001 "," 6,497,846 ",7558,354.25
" 68,385,011 "," 6,500,488 ",583,836
" 68,357,686 "," 6,497,070 ",9081,213
" 68,406,770 "," 6,503,350 ",168,117
" 68,408,129 "," 6,503,526 ",1070,40
" 68,417,782 "," 6,501,348 ",1070,80
" 68,422,776 "," 6,504,418 ",9081,53.25
" 68,429,491 "," 6,506,722 ",168,58.5
" 68,439,480 "," 6,508,151 ",417,164.5
" 68,314,970 "," 6,490,995 ",1080,119.25
" 68,367,530 "," 6,498,476 ",2438,161.25
" 68,441,836 "," 6,508,552 ",415,221.75
" 68,427,688 "," 6,506,459 ",9468,156.5
" 68,429,237 "," 6,506,678 ",417,164.5
" 68,368,829 "," 6,498,642 ",9081,213
" 68,430,933 "," 6,506,909 ",72,784
" 68,368,038 "," 6,498,537 ",1080,119.25
" 68,366,491 "," 6,498,333 ",9289,328.25
" 68,089,950 "," 6,459,248 ",168,55.25
" 68,117,122 "," 6,462,642 ",168,55.25
" 68,118,126 "," 6,462,705 ",415,226.5
" 68,124,466 "," 6,463,714 ",2778,233.5
" 68,097,536 "," 6,460,111 ",2438,65
